username;year_of_birth;gender;level_of_education;cohort
fe6f23ef3a241d3a992617f0b6b16f606105d6b5e692ea8252fbe902dd594386299a43c0a160889b5f6a9fda97be981539e622bc535835fc0c52dd4d840df8d6;None;;;[unassigned]
4b61e02ec7f915ac18d12e7be14a6be637ad2c673e9503bbf7e7879484769b00a2449b06756efd78a4cae0fc8f29baacd0b37a21556e98c6fac532312ab68f84;None;;;4a678444
9532c230ef630c285b81e3432f0a9d128597302ad1a4180ad95c962044e21f93a694b5e54be9475892de7b8cbaafb0d5b49e24409ec94c2d055263e780596ee3;None;;;d36ed5fe
a02e260baf51589e5eef0a7d2e04f93c72a57bd8b3d76e03782aceba60c79201089f4cc12183c8c486de0e835248c85ea9fccf637a2d571d18cceaec5bd437f6;1981;f;a;4a678444
7119a8dbc2169e81e1e45577310ef2ac59bb3a3300f5213ac2f62642f7788b7aef7198dd4bc2870b864a70056adbeda810b6073db0d8158f8f025835d338a601;1983;f;m;4a678444
224b8b361b21cc175b8d66ca05cc11095d11acb26c7484aa53f442b6e79a58eaf0562a270ce2f7ecb413454890a3b1f53eaa624ff63ac81a74e2b801becd5c9d;1965;f;a;4a678444
650960df45fce68c8e573f186cc9a63e670816ad62add68013a2d4f101f0659b2f9dde0c141354a5cd198731d175346386729a6eac70b8bfee4fd951040d4755;1993;m;m;4a678444
fa45f73132b6ea9c73f2a13b47890974a660c916a0a58ddbc9c8d9774b84ae56842b0ad25c5b0119338144e1d92b5e7e6263b242566f4aeb0606107b2740aff2;1966;m;p;d36ed5fe
b3e4a42f02bb2acc6fa6788061d252e4e252ebc9f653c2db517e46142145cb0def34de3f046085966ef592b2d111d9016bac0de734d4235c9e8c00f01ad65ce9;1979;m;a;d36ed5fe
83e1b62932d2458fa29bfd885857a06227393dce8fb6a373b3e8894a7a51bb6fc63e96d0846b2507d1b03b1b858ebc2b5e567272050b4c6f0439080a1d49e1e1;1967;m;a;d36ed5fe
fdea304028b4e6c305a0a809cae36a348002ae83e733be6c1fe1b228e6f24e36a2703c3ec0c847b56adc99307578aee08acc600fd2d20fde350a75213ba6d938;1967;f;p;4a678444
2291473d540b5129bf4f15cebaab32d364de3b06fe60bcfd4e38370f6bb970cdba70550d992738e47cfc6bb67af7ae48fc4c24d0e59956da10453bae5db08b3e;None;;;d36ed5fe
ae242b5943b4f886db131ba2c690cf2cb34537108dfbd4551553fa8c3258fb90934186276d85052f44f70dbfc32111b5cfbeaee352d5bd21265da899767c3403;1963;f;a;d36ed5fe
2165405d7f5750f97b6ef083e6a7a52877a4ba26ed50c330b35fbff7cb68f7647e1aa8ee12735d9bd19be13909463e735bbf127a28d73b552d37a4f3de3330d2;1990;f;other;[unassigned]
23e04682947fb64018241383ddc761061b617251df19d6581d24f9b5e4b90dc490ea5fefc2d06708e01dc948f3263149a43067d1c140f8eb08e5479f117bddfb;2001;f;hs;d36ed5fe
75bb5e0ee5f4ed96650e28b176bb6c2c02e4c18c3bea1ba745bac33e45b7fa3de2042ec5b15253a6cc6dc6032ae1f1b89b901bfc6c15c6ac88f20e3c9ff48e34;1990;f;m;d36ed5fe
81bed4362ff18f6724a0944ae06beb9640cc5cc094bd5f9f13298f993139c3928db6009b198bc3373c547f9742f2f2cb37e26fb84ae6283c51e79b0477cf967c;1985;f;m;4a678444
54665dec8085056e5f997770df5806a479d095034db9e33987144418ff61c00f03bc5ad2f6731eb775e9f3ec98049c10325d1b41ad601f194b5ade0ea85493be;1975;f;a;[unassigned]
71d44ced52809e010891be8109ea9d6b5b6642d009eed049b3d38dc3996c667e677730c7f7d9f256e601f92dbe18dd8fd73aed3c73a551c0a4be2f0aea801e39;None;;;d36ed5fe
10ccd48d9faeea726f1109fb8a054a7a4312fdb5395a87675fd0e3187b1e8bbda6c570a111e76bdbe11e3fec1bc215553af3979e70cf6205aed08c31d666ba5f;1971;f;m;d36ed5fe
51e753a5fe394f6e4979e206a413b3ff9b4e8ceb365c0937118cdfd8f1cbf249a1c08e503591a8c63ef9c1a0928ac72eb5ceb6f01335173cd1b48697b8f2539a;1972;f;m;4a678444
81149f027506152e74dd3c0d2b84f45a62173d0661ed3529a86ec5030a27ed8aba7f881374588d27e734c232c560bb89ae4d8097f1a23221f6ebbd7612f1f233;1970;f;m;d36ed5fe
c3a04a562333d9124b8e42e690ff5e0ec642724c39b7819452f94a752075ab2a32b6eddef618c1e6b1afcbd3e8ac263b91b85492a7c792e0ec6c52ab1a5e866b;None;;;d36ed5fe
0f4724fc40db27a23d0b84203e2549840179dae913fe17abe1e4ff554b97ffc32251132d286cdf8204b7ce020c18f0d9f1d74e4a9255d1ad0bd427eee4e02838;None;;;d36ed5fe
b19194eac722a3bb48773ae0a889904edf071641f4346db5b896f67f1fba1ff15dc24769e76a0dc453fc9268cfd2991b288bd99d70723c93df565ba32f6ddea2;None;;;d36ed5fe
775b4b1706b81b62652565a6a936e86bfc47721369c1c07fb40e1ae155f779ac737ab4af57e46814525749896d8d6f72f6c5e02eca42b7bb4efca29fbd0d9825;1994;m;m;d36ed5fe
9bce865cec7b19c2fb0128f5e8a10d6aceda5c5080178a982c046154f23ad8a8a376f78c8e9b068c595cd00000a6f94e253942a3aac91db5f9018ce08624d489;1994;m;a;4a678444
23bc1f431d4e6b5abc8e00ae2344c640efc02286e12fa7f40e61b5a80a96b05a8d499ec630b3b578705b5032f30a0dcbdff8fbc6371d06f0a9bd9faa0d4c586a;None;;;4a678444
f642da3e38a2b28b149a2af95676d9b26fcf113193ed8dab713565315bfe21237565d69229fc7a15f9b57f026e5569a0ba76421f5c7997d2aafb9f809f62cd27;1966;m;m;4a678444
26ed6e254b55f8cbd90fb2623109b1c5fb4618ea80a172204d15b9bdf639a52bf2b0758a3a46bde395c9f36fda972a348b185920d224f2c497a162f3e12c53b3;1969;f;m;d36ed5fe
360e69293f4f1145c4a58577d55e4d8a6971c6f4a058c9e19730a2a19395657976da346051324749fd35229b17f24bbf6100c11c18e2c34929c8d92fd1633943;1949;f;m;4a678444
d4e2961448353f3685d5ecec9bcdaf7dacc3121ba81354d498ab150622f435db4fa82828268c888b9052ca2db550ecd91dfdee97768849c2b5097479a44bd7a8;None;;;4a678444
5bd249a900c80f9d9fbc50e6a76c337b8a767ded5bf685e07f15189ab34f7119b90a23fc0114f66bc9eef54ffdbc7cb29542ec0153b2f1c160c0a5a3660fcef9;None;;;[unassigned]
019ae40d23bdf0ef632b289b2c22c9c225031edd97143f7dfa0893e13b7709c4783d811ca8e889f85e79dcf8df4d1a8f371d0e4e9ab9311980cc4d826cfc264b;1974;f;a;d36ed5fe
8382de365d286beac004ddeb5461142a0dc8f4ad0146f1c427176d0aed90cc04e4ed83262db6ca63afe814a46e0272957429999ad5528c26456e2451f3c17fde;1985;f;b;4a678444
9d18fa37f6b817c1b5674bc09cf36ab127eddc913d6eeebd732d38b80899449edd15b96895f05e3d7cb16c00efa26779912c8fe6b7db7fd02c62bd02fbe48f33;1981;m;a;4a678444
4af26ca1d8179daa6057bdc9f66cc1766e5f32af981c42459ab38f316e1ee19be29cefd5d2bee5d570f45c33e9b9883771b1f596c874e7fd05419c52a787c5b6;1982;m;m;4a678444
dc6e61becf39c78127525e7ca70e7227be4e126f534862059d757757775a2fe41e3c5f2042ea978c02f05d0ff7a4b0eb11f51a964bf74690e87048b38b9f807f;1982;m;m;4a678444
6b6d06742bd90092dacacab911d19def8c3c834e9c3563a42c1644a232290949a62c3d34e1739185907099b208c558bf370e278fb7abf6e8dd554bf654e2d308;1971;f;a;4a678444
a294da834a572c1a6068444aff50882711277fd43b17e60c0efff4c0fc98b8c1d203183c0a3ba7ad6b206e263009a9ae5aeae4190a345243ae6a4a7a61801ef4;1978;m;m;d36ed5fe
6a0c409f601a63c6b0595e348da87c70553c1a8cda6df7146d06763dcf31a6bf23a06445e6319ddbb9047735c0e01d2ef346dac514743a988d26feea5518652e;None;;;d36ed5fe
aa58d1f3f019d33913af4d05e88e21ee3d0368d2f581580255921e3f9a9fb1166b4d0eafcb5e44431610da7fcefc5599fc76f9042bf5b5cb8a0de54f0c0456ae;1981;f;a;d36ed5fe
310937bedad1672da98f54c81f84c6c514cecdfb86a4a166d0fd8d59a0650f8c7b90e92ae6daf9e4d62b25b1d39fd89f98cd0b1b85d50e93f681f70576ef830c;1984;f;a;[unassigned]
99d66e60468c8dc9a2beaa0c7429f84828e7d8aceee63049fe5f0e72bb5f988ac4d71f3dd83c0632ea5bb7a268d8abfd7f836ebcdfc89ab68accab147de7feb8;1974;m;m;d36ed5fe
ca84439a835e026fde81b004dbc2ef6557a3b9b8ed7c6f022b3803df7fd7759b27a24365ef2742069acdff18d12d6bcc16cc465d101eca5c277b13e97f204ae6;1976;None;None;4a678444
1679c7841a08c696543d08d4c1ad4546e20e320b20920081931aa652dde1f853c90f1662d6ffa5d29e1443f0fd388daa48df3ba6f8450442ce9b5b1379a98659;1970;f;m;d36ed5fe
6ca7ee9cb44880f018db88ac63d06a6f5d320a179b84dedec815031af98d6e77567dcd2426995a89bd0a718c687f7c15f7c6db76f06bdcfad2ac883515ba740f;1974;m;other;d36ed5fe
f7215cf8c4fa81bc0f729f7ab7885f2fb855154866d4f8f71f2150c263eb2b537964182ee5114710e01b793ce7878a0ae3d53bd03aa79813a507c88ea270df47;1952;f;b;d36ed5fe
d8cbfd6541aab92ac4bbf25fbaf9e48984d39ff2ece5d8e5834f0ce7b34037b37d0ddad7c0e2720b6852509bdfb0e0abd3f79b40e6c4e384796ca65bbd7f8f3b;1969;f;m;4a678444
5884bfbe99f042b14b441065c6c3e680379fcd81ef2d84de288946a4dfba49124d140c39ba17f6d455faec65dd0c58e158e71af7efd4a03f42f8884cb4cad5bb;1994;f;a;d36ed5fe
7a74122cbf1cc67973676d4e0b0b4290217c97f6e6f40341f7a8e2832f151b66a51bf4af8c2fd45decaf88aeacb6cffd407b3e3e4171c8e5b8635441a8a73661;None;;a;[unassigned]
d854d3a130462545ea09fb322776ed260f93dac3a01ad8ea02e769a7201ea982cbfdacd3317ea20ac7375518243e0560f7c46b9b8c1ba6ab656e2357c6fed100;1981;f;m;4a678444
576d20b15c7d34f02568654f48701177b67ee768462c58d11fbd63e36be4e18d7c32f74eb7ed8981b20ad195f54cd9f6e8329242310cd966b2b840442510eb1a;None;;;4a678444
c6948e44528fc69b32ea6c6ff751bf10184cc19195dfd3d86422d5de7f166cfcd671ac9d1b87c8c57ce65089f655e42377fa70838fec53bd8861182103d3a1b4;1971;f;p;d36ed5fe
ece050bde82281ab251f55cf930df807953fe70692781659ec2fb99fbecd1444fc7aed0789b34a4ade59ff8ce8e6f011ff19febb81f2de490dcc368ec7548f51;1978;f;m;4a678444
7e38eb64bfee9418fe65b3063726ecc78b94245d69a8d8aa05149ccf65f6fad26e26e0a181c0c8fe5063c5ed05cd7ba7003320882287f4bf888251753b50b948;1994;f;m;4a678444
5ea6ab4cfc5083ec44ee8748e14c23657d6fb11f8f7261111e18c42f8a4ab6c7ee729bc916b9dc8472a9b572e8680cb8ad7d0039e671b975de20c73a1355eae1;None;;;4a678444
af83203dbae257994246661a3d1045766e7702498663252e63284fb8b0856167dd5d958e3520a1f038c64c42209f4fd0ce621620703bc15f440d9172f1bb3945;None;;;4a678444
a8987f6e2e8fa0113a954ea3785afeb0d714f2b0f0f7ba80b7ccb82b5b906073cc6b80c6d3c912298a65fb1d06033997a8a534b8a7b1995709836addb76b8c61;1994;;;4a678444
8ce68ebf25431856628f77de42734509ae8cf87bf62b3ff49e93f0848de252edfa4319ca0e690765c930ff8a52553c968c2fdfff9e6fa43d84e18365a5d2f07b;1982;f;a;[unassigned]
87bec3a58bb64695f33707a7c8bc9e199f4f46a6def27bc4f89f533a19e951516c61c59ce72d0b9ae824112855d02679daf9f553cbe1ee92f26cce1f14ec427c;1971;f;a;4a678444
09ccd6ceafecb85a83968084265097f75a37e8b29795422ff84d9bf1f25fbdd1b44d5715a1430a05e6d26694ae28b71a2e70e48d25bcb66ac6023a8171c5c2e6;1958;f;p;d36ed5fe
14d9561c580404c44464b250857ed0101d5fcfae9beef5aeb0c474fc6764cffb0dd42ed8a9372aa271163f27c53f4fe15a81eb08515eb83ec95a09d258d2d68f;1990;f;m;d36ed5fe
5fc60e1299b767a2f2556c32eea8d232e8a03b0f9fc618f4c5c038a6924a2883e666a97d590fa5c2e8fbc82c90e0be7abc090fce71b1d887d591e57c91c7a8a4;1992;f;m;d36ed5fe
f80d24f5e23968c1998fa428430935ff931c35bf65ac5ba95dceb49b7cc099dcd523772b06d63b06e119f7908c09fce8e0d5f473905ad5d84893ed36d010408d;1972;f;a;4a678444
eb4e81cdc6f2a5253772115b5c55cb3aec5cf7583d978b47b19f0703beaa07f49a48c4bac83a5566a28ecafc8e824c9412809d6870e5f45e0c842848b09c66a5;1993;f;m;d36ed5fe
7b95db2b2df2713d70e2851e12b5170e5b8cb6b222c5ed14da726b71309f91ec95c8c959a029262ffa58ff5ec901f92df4ad8f1b89b2bd38d3def839248f19b6;None;;;4a678444
11744954f8f117de1517baaa546c63a8469f2e4a8f0f335060afb70998ac7e52e6246b71828d7f3d678f27503ac65e7a8a421e67031b2289dc3457ab0a55551e;None;;;4a678444
de21cd044130eb79d8c7ee3d90bfbf20b91ee28d0fdbd4974c85f799ac003f62f06bf0b3575926360d2b9b7f3d0cc9aa330c9873c429080583ceacff7f527e56;None;;;4a678444
738b718954f6a91b9fe12afa9ecfb0ca5fa17224241d284b948bc796dd3cbc6895e55c164fce7b0080322300dc5bec4b8eb1f6cf671ac866db8a74cfb6f8cb80;1976;o;a;4a678444
eb94c19dcad70e9344544af4708694b3ae7f7304df3a8794d9e47257e701198352272c2d2ee76517bff942f565e66c9a0d3b2702b4485a1358239b0efacf836a;1968;f;a;4a678444
171ead66c9d6297bf95dcf800d6b9f3dbef4dcdb1fe4fd9ab284cb751e93da64906d86a85c68fcc855e58b155650ddb66a393fa2c3cb4cdcd0f78b672b478176;1969;f;m;d36ed5fe
a54bf08ede52df6d54fa3156650423aacc4d495ef163da9a460e782308520fb7a55b4d703424f1d2ed34a0d2d3514d1b20c62b0ff29df36f6a4220e81d2da564;None;;;d36ed5fe
65205ffc061fce23ffbb2f7e898c8ab63bb3c28efbd6ecbd3512e4c81b4b49aac9d4e8f2982b50c7cc04669dec740aca15dcc7fd420b723775c3ba3b3401a361;1989;f;a;d36ed5fe
5d5eb89bb4532c1e4f39c5edb1b0d950381ce21c53cabd6f74abb0b6b3e50d4af60aae378fbdcd01455e1651e97b80af9514ba9c9b129d1270b7d72bc391f875;1995;f;m;d36ed5fe
cfeeb668a4ba02150ce9dcfae75ba67a5a80c0514ed3065a121a472a6eb8fbd92ce6f51095308383f6a9d5af02e2a008a330bc82cb4e4261c35248ff87acd7a5;None;;;4a678444
c6ebfe39520dd585c2779beedce6b206bd4027e7cfaebf98e59e809a72bc1beb3f8375d8ba588f2f8dc59ac0bd4c7ede144d800a63903b711005e6ac496ed8ab;None;;;[unassigned]
4cd47260d14b3a4108dcc13b32754ba71dc51a001bce917b63a66e01f62b5c707029cd6cfd4cb1c82dd426e61a0c8f4ce43fc62876dd8fdd2fedc0072e41557f;1970;f;a;d36ed5fe
9a3da038b26e9f4d33d09623403fd79c78b2c1a39bc8c673540014736a6e01e1640474beea5cfe26d6c33a367b92c9549e618e5fe410ef244efc2a065171544f;None;;;4a678444
3463454cf846072eba4caac16da60cc2165e66847f4f409768748d5651a9c52ba03ec26e078d449bc87226796c0831f998c33f573707728041c310f663a1948b;None;;;4a678444
3698757ef5d4dd68d8a3712bb5740cd718ffd41f95d22954c034edef76eab630cf92a95d199f1407788dfeb9b9ae3d32a75258114b90137f463ae754fd1294b9;1962;m;a;d36ed5fe
d418cf4d3dcac1b1b73b457f7fc8eaa9cbf6a31c46992bb5b45c195aa48754bb43a3b2fe2564d9800f6e082d048598d19f92f3c3b0e7d8b38ff1a0b1647c30dc;1965;f;a;d36ed5fe
fb9b3d85ec9693d682bebf8afa1ce3aa680c773cbd7218c7d80568ff4588375bd8dd329ebfaa85494ca4e7c97583016bffa979a8187b98a698e106a0891ed0b3;1979;f;jhs;d36ed5fe
4a136918aa80bd568f3bbd9e7a8e084b9a83895580c5a221c6e9958ea30f5305896308753a5b088746a5846483c99a48b2a0921af0d6c8d29d6605cd053c773d;1996;f;m;4a678444
7f62cd9deb675487a1bff7cb52cd6960f9697f8a44b3751dd3504b39705cef872c2d58a34a4d3ddfee7f82191a329c7b1b6ff1740bf18483865ac6099e466b3b;None;;;d36ed5fe
a0ced27b4198344b41f38751a07c8224838078e564d1eb9e9c9fbf5d63004fdb71c4011d5dbabd9b42748a58651019bb35565aca9e23dbfb4baffc820134e21a;None;;;4a678444
3c7a4e2d9d205dae38fe08ae95c2d7b77c9ab422d160e0cd38e0aeb420d676df9dc23ebafa3053f67d79ce92117ca496cdc38e6bbc3fb64e22cf5a6f96711b0d;1997;m;hs;4a678444
01b003bd8cd56c26ffef41bd5a6b53c6aa95ea24f1852b87db64037665024479acdb7550ef9b3a1b0182f83a025f8bc051bf151ba68bd4922d12ce7903aae61c;2020;f;m;d36ed5fe
dd2dc9445dd27ce13377ccbfa4e6f27b72a5a667f48f342446ccbba2a86808adc55fac777df29d1663c0eb36bcf6fbee317a25efff163e96ac83aeb5bbba3b69;2000;f;a;4a678444
990b760e45c7a9efc9ae3c5a2fb057fc5bc5c3239ee88ec8c8bb5b63a1753be722bc725d81e24c79e1bb9327aeb693c18e5ec996983e8bb5a1ff1ea7e797b028;1973;f;other;d36ed5fe
7ac8d246625ab77b199b9147673f1e54f81e0c1465a1c8923f274167d950980041d7c01e1769b9fc59207d8ad0b7ae347a1f89a95e4facae8d4de2e9a2dd3fda;1969;f;p;4a678444
758241bba794ca31ba6bf629dcf077995438eacff4302d8377c8b2a5c95f8e3d5c3ab42697cb1968126449c176af54c360f0f96b4446a18be257bb9992a43d1a;None;f;p;4a678444
3ef2c523055aca56a0ce7ca9fc9a3833349a6f8c8270c6e89acec1d4ecff49e10c1ae7f4e579d6ed76d6c72e4fdfbe8d4db71d62ac3f4057bdb36b9c09b2c0fa;1973;m;a;d36ed5fe
b8e2c7f054acf975d1354ef87d2599814997a4e294d7bc43cad683a2e1d69a2e0c437ca8192fc1b5bc6865e90b72ca366e65a7e44f6a4c71a33d7b17657adbfb;None;;;4a678444
5c57ce3013e02dd43423e13f86f550e631e8ccde73844ca81769e5215966f39874d9e45cd657085ec40f13feb24f2dcea8af836e41eb89a65136d190ec31f1e9;1977;m;none;[unassigned]
8b40ee5fb7b646a5dd4674b037bbc47860ed915e594ac35991ecb704b8023582867a5644cff762e5197542d88f0186e82b4ecf83e6eadc8ab4d9d68fef03896d;1977;f;p;d36ed5fe
48d934316913a07229bcc6516b125022e8c73ae7302f0ba7a7f3a39a0957e554a816975e635ecd36ba2bda695fa32d224a1c7c52dbdd7d8a72e2653ff9f26aaa;1976;f;m;[unassigned]
52b0105afb2856b813987ca086e1813c9f7b615d1a37d2edb073ae54aae4526c79a3cbc04a4cde92806ec3ca78b449c2d6312480ba2bdf46a86c79c8dbe44bba;None;;;d36ed5fe
adcf1fee20ec94647ba1a8cdeff239633759c49bf7aa3ea50b66d74c169b4eebd2735cce3d0b95c51d7cb20581c5515d0a5daa12c572e966c95922d707a7e046;1980;f;m;4a678444
79d246378966b39061d659805a8b129b1ccfa8e6220b64f74e753d6fcd017eba216e9bb0d501f76d1641ef7f5a670bfd88cb7b103eb32ce34eb81f9765caeddb;1985;f;a;4a678444
a5a329b1b63b1e8638197823581b299f5f956d3a2f1e6282cbc6b79bdc03f9d758d9ef4056a4b503e5f4199e3fbb84fa93dfed66ab60131d8f860841c2d60dc0;None;;;4a678444
dcacfeea7ed792c86c41231b0566e453e095e022a1c4b157af34ee8ffc64033b50c8efaa69925004e8de90c8c784ce472098bb2190d2938bed51f518e8ddf7fa;None;;;d36ed5fe
8e17ce531b2b622c2bc88cd910b6702d3b5c3da28656ef273f217f47e7a09a83328039ed8d1f70f73a3e29d24062cb564f99310505bb38e55015376746990244;1968;m;m;4a678444
8fe7bad210c5c66d10a784558b45e7433dcb48c12d6f175d4e45b5ab622590dd78fca29076f997fc00e449e348c4f6a4d3a406bfc61e451a71f02ed9bb669df9;None;;;4a678444
f62dd389926db2510dacbeec103f69aa4c9e738057f7afc936c23e1208471a6d61eee54dd659a06c19ccfb9889a31ec24d39dc6470f8cc01ef6051347b35e7ed;1984;f;a;d36ed5fe
d6e1ad2c051b61ce86107ab5ec9a96bc4b0b31aa21fb00311177f97ef6ed4ee3dd6b03fa33c8aa9ee4951baf2c9e543177ea91ae4ea631302a18621e9f132976;1970;f;hs;4a678444
c91106e0d10f64ef1e86d8192c4b02670f53ae7c45e2f5b49cb1ab0a4ee3e0b18461f68bc983a90983f0d3876bc083a96866862b7a088e56cf7b73c66b70c8e4;1982;f;b;[unassigned]
6c4430c219940f53c55a062380138677099e493095882e9ad398a555342bdbd51f36775c71214a6b1f39513efa067a16f645fcbfe5f95acc18f64f367e42e26f;1980;f;p;4a678444
ebcb35e8f8633e71276d09237b005cc9a314054b6e55735a5c34da549c186b867f72a2d08850f9c2003f6ed0aabd7600d6b731e8d625c1d36d18f22592c4ff36;1964;f;b;d36ed5fe
480057eda1e9118375451bdefc06d32c6b433b0f8e8027e6b876614031e44ca88044054ce7ae2678a3eb448bff631279880289d54de0319aa62910d5c88a84d0;1985;f;hs;d36ed5fe
eecfacdc52acff93daad3070b82eddfa0d81017f864fc5d943e221dbdb7951e261846e4c38413974494269d2352e909c31ab15af66eeca880f5ce2098aa63e52;1984;f;p;d36ed5fe
694015c3d15bba59d1900c0b9a9099d4ee7b6d45e633819b420781d776e9609e8d1256ede31bfd32d2db9a56c0f43e2e9328ee766a5e54bed39feab30b697666;None;;;d36ed5fe
d086aa8357e1c4b766b544f2fa65443d3e0bd54877f69c70f92008cb99817b2d5549c91f3a1c0f1f3d04a14a540f65bf6d25754ca3b801985e7db6b99282eeb6;None;;;d36ed5fe
88372eb39678b7f7afa3fae32e2143cee949c42e04ce4b0cacb0efbe5fa11094e88493d8e5d977a72f48e795db5c8e37491cdf9775bb567fa9192817117e9a78;1975;m;a;d36ed5fe
93f7a6e683ec3ec73a7eac35c42c4f6b5af7fc4d11770cfaab8d20929ab21749cc4e9873ff10080da06959e1f212d56bf560b06b5fb16766037fb18ca1a623d3;1969;f;a;4a678444
ff55f0213335404d5a58acac68ef1c50b0e489b0104971ffe62a45723d2920f140ecedd92ac8fc93d80d81238700f47eecd3beb9559677af95c9fb1898e5982d;1983;f;b;d36ed5fe
80c6f87a6f5d261accdcf7a67ce37815cadbf4c0fb344555d9a986c384b2aa070f190decf52dca0a9d94f173e687b13d70d5097f701c5cc6d92203d5207001a2;1999;f;a;d36ed5fe
0bf01e159525dc283fafc46a26ff7dd27f2746a1317f3c5448f70170dfbfdab47c842a4994870f64d1329fe9b8a90fbb35abd03c6f44448fe0b269bab0437d7c;None;;;d36ed5fe
a97a205769c8d41f420237499b0a8a820ef40dc1fbc6e69df3b85d3c319286a964040ac7091ab1c86e6cc2b97da388bc8e6054d460dd8ac97a2ac96ec6514dcc;None;;;d36ed5fe
8441d0a3a14c49fdff3bca3f06628a80bc6e58e0b738d4058dd0259802501d6ac92194e28ee5eefbc8c53f65a0db84285193adf638393bee47be43a77b6afc9a;1962;f;b;d36ed5fe
931e3c04e940b00ce8bec6e223bf8d0d9192688d3a0a616ddaee4a49947eb0e6c1c873a58b089098f3fb3c58158a93a608966949ea91352d1b363f7424a9c25a;None;;;4a678444
3a17f70b1588b664b351c1c99287cdf423c014c5a3460e4852654f97af3dd9d3c6861344d6c4175ec458b54e06ffd8b09395e26e96f69271cd201f754ae01275;1983;f;m;d36ed5fe
b925c2f3e17c8c8f1664c5262040f99dcfc98e3c0ba98f6bc505d8c45a39d2e82381ace3e03e2703f12f40252c6bb17e6a396d5c8e4cac247db2d5bd3bf7a70c;None;;;4a678444
b87c5a58924d0229cc52614de8ba13701946cbe92a02b7479c1f90d25f11eccdabc30e518c63daad577b215b137a40dfa756e33368d8c7c38c7f3bfb13a814ac;1980;f;m;d36ed5fe
00c0f742acb4e035dbbb91e3b04c5d1f6a8e73ef1b5ff8255190aec193e105aab9cc25773d1e7b8fae05076c5f100ad80e0a2fa8aeeaede596c623ad0d7be19d;None;;;4a678444
e6f6dbf928df97fbe55dfc54fa328f322ea844c8e0743c68c17c0cc6b47792ef13aaea8b77c6a127b7413da6c0795f55430a6a2e45828b5662b8d6f64cfc4bc5;None;;;d36ed5fe
08a4ba7a63e425a852628b18ae22a8256d6047164ab07f2c09098144defbe256ed584a9c45d86c33424a8eac5a2ec159d2a07496e928a4508004ca1e8b476972;1972;f;other;d36ed5fe
54ce3630d59f96929a4c6fb4a1c655bd182ec36901d8a05779e24ca1cb01e9c7d2a097ee0abd113666ede0d52eafe7587c0292d6152b2ac7248f7953df042b47;None;;;4a678444
2795025fa33b2e76103b71a77caf1cfb71e751bec52dc0da13ddd3d5d4f48709ba629ca9bc433e9721d719aabafedc2821b3795464a65a5eddfa495e463bfd0c;None;;;d36ed5fe
b6e4b27c4a72f4c88e63da033b04bdb313597dc73eb2a28d28cf2f6a37ecc5282d60c4f9bbdd02fc2f82c1cd0ac6f86485ad61a6735ff8cad43abcedfe690b77;None;;;d36ed5fe
aa34e2ea238f1adff992fff55eb5395a51846357f7e799d9ade208dc9387524806f3f98223de3be563431ebd6cc8a3697bfe35c08194484601c574656c06a84e;None;;;d36ed5fe
b7ef45f8246040a1c685b87c8d05f27a44ac0ed36c05f14c6fcc0f9ef7c2530dc4ee163c85a54dda94b94e38a6d97113c240268bc8dcfb7f939010ef881ee317;1974;f;a;d36ed5fe
9632ebc4f93e9f01776e5b3200f7c3beeaf9834e6c1360fc0d81fa95b6ed78332e0d64dcb0f5a2274832b17b5ccc3edc249c5bbee4a813ef0c63b69d6cd36edb;1957;m;m;d36ed5fe
a4850a4b629f95dbc08999853eb12c46ef3f39fb7e16bc50a5a91d3065a09e25bc93d98a3b65c92cf0d5258552d8c00ba25051a1ea0554b56eb4c959c620dbea;None;;;4a678444
e33718e91b72b68cde308a695c1b5a24c523d0ef637007c6fb2973972440f5736cddff85987e9eaec429ca782e08c8cbde17001f1ba0f814abfc84812e4f1fe3;None;;;d36ed5fe
637cb96df1d7e3bcdc44633c39fe7ac59ce79d5b007a211485ec4fa10200733538b7fcd17451d9a8e5546261ff8fe278b58554bfbfbc6e78c9724684bcf67511;1968;f;m;[unassigned]
cf87c5fb190a33d12d0035c24ce53d4c34d4a29a59f57edb9a6aad52eb957ce0e1a5335781210917e56d4207eb933e5d69b1f828762964724847784b0f2ffbd4;1992;f;a;d36ed5fe
ec4c6b2408de1d93ee4dfa6c9baaae367d7729b94944a47ec1f2404bfae3c77e04094366bc69f885191bcbf38f66161d46cf04325d5160024af566abae31cba6;1979;m;b;[unassigned]
f7771af98f888d9cf5518fc78546fc55bc62fd9b18f9c36b184a9815ffb25b7e324c5cd2cd233727446537a78622ea70a26854149e919286ac6bbf6ddcf09449;2000;m;;d36ed5fe
eef876c247efb1a080d0a70549a3644444179051f5503cd3a1758dffac032c4698f811e30e5a8069b90cb766c251959bb82c717204bf2908ab1b92e6f22ae100;None;;;4a678444
06cdaabc0a271262eafcb2e2aa5804af0a9bf8049fae6045b6308f5826d24d6b84c7df237fef875f907beb6bbfa320e6cf8961429ccbeea7a11ebf3853ee36ca;1976;f;m;d36ed5fe
7c1e0f3487afb6de6521ea7adf61b3f7e9620cdc2f3c59c55d96dbfda654682b7285e1e9d278ba47ce496eaf2f70361940cb1606bc3af392ce9e152b406a8f7a;1964;f;a;4a678444
